source_file,list_name,flow_uuid,flow_name,context,unit,cas_number,synonyms
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,graphite ore,Resources/ground/Non-renewable material resources,kg,,"グラファイト;炭素;C;graphite,グラファイト;炭素;C;graphite"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,limestone,Resources/ground/Non-renewable material resources,kg,,"CaCO3;colloidal calcium carbonate,CaCO3;colloidal calcium carbonate"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,talc,Resources/ground/Non-renewable material resources,kg,,"滑石;Mg3Si4O10(OH2)2,Mg3Si4O10(OH2)2"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,feldspar,Resources/ground/Non-renewable material resources,kg,,"Na-K-(AlSi3O8),Na-K-(AlSi3O8)"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,dolomite,Resources/ground/Non-renewable material resources,kg,,"CaMg(CO3)2,CaMg(CO3)2"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,clay,Resources/ground/Non-renewable material resources,kg,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,bentonite,Resources/ground/Non-renewable material resources,kg,,"Al2O3.4(SiO2).H2O,Al2O3.4(SiO2).H2O"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,borax,Resources/ground/Non-renewable material resources,kg,,"Na2B4O7.10H2O,Na2B4O7.10H2O"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,fluorspar,Resources/ground/Non-renewable material resources,kg,,"CaF2,CaF2"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,sodium carbonate,Resources/ground/Non-renewable material resources,kg,,"Na2CO3;Soda;炭酸ソーダ,Na2CO3;Soda;炭酸ソーダ"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,silica stone,Resources/ground/Non-renewable material resources,kg,,"けい石;ケイ石,"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,marble,Resources/ground/Non-renewable material resources,kg,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,pit sand,Resources/ground/Non-renewable material resources,kg,,"山砂,"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,sand (sea and river),Resources/ground/Non-renewable material resources,kg,,"海砂;川砂,"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,serpentine,Resources/ground/Non-renewable material resources,kg,,"蛇紋石;antigorite;chrysolite;lizardite,antigorite;chrysolite;lizardite"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,peridotite,Resources/ground/Non-renewable material resources,kg,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,pyrophyllite,Resources/ground/Non-renewable material resources,kg,,"pyrophyllite;mellite,"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,cryolite,Resources/ground/Non-renewable material resources,kg,,"ヘキサフルオロアルミン酸ナトリウム;Na3AlF6;Greenland spar;ice stone,Na3AlF6;Greenland spar;ice stone"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,acid clay,Resources/ground/Non-renewable material resources,kg,,"acid earth,"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,diamond,Resources/ground/Non-renewable material resources,kg,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,Mineral resources from the ground of the other,Resources/ground/Non-renewable material resources,kg,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,"wood, Japan, artificial forest, without reforestation",Resources/ground/Renewable material resources,kg,,人工林⇒裸地（ 再造林放 棄）
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,"wood, Japan, artificial forest, reforestation",Resources/ground/Renewable material resources,kg,,人工林⇒人工林
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,natural latex,Resources/ground/Renewable material resources,kg,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,air,Resources/air/Renewable material resources,kg,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,carbon dioxide,Resources/air/Renewable material resources,kg,,"CO2;二酸化炭素;CO2;carbon dioxide,CO2;二酸化炭素;CO2;carbon dioxide"
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,primary energy from solar energy,Resources/air/Renewable energy resources,MJ,,
Mapping/Input/Flowlists/IDEA_EFv2.3.csv,IDEA_EFv2.3,,primary energy from wind power,Resources/air/Renewable energy resources,MJ,,
